chembl_id,molecule_name,curation_batch,proposed_class,decision,functional_class,primary_binary_label,evidence_tier,dataset_admission_eligible,primary_analysis_eligible,training_eligible,curation_mode,decision_engine,human_validation_claimed,human_approval_required,decision_rationale,functional_activity_rows,qualifying_activity_rows,representative_activity_id,representative_assay_id,representative_document_id,representative_source_url,representative_evidence_passage,audited_at_utc,ruleset_version
CHEMBL4786207,CHEMBL4786207,5,antagonist,accept_antagonist,antagonist,0,tier_1,True,True,False,machine_curated_computational_audit,deterministic_evidence_rules,False,False,1 qualifying activity row(s) link an explicit human A2A functional antagonist direction to 1 traceable primary publication(s).,1,1,22757005,CHEMBL4701025,CHEMBL4699449,https://doi.org/10.1021/acs.jmedchem.0c00237,Antagonist activity at human adenosine 2A receptor expressed in HEK293 cells assessed as reduction in NECA-induced cAMP level incubated for 15 mins by HTRF assay,2026-09-10T12:57:45.686925+00:00,a2a-computational-curation-v1.3
CHEMBL4855390,CHEMBL4855390,5,antagonist,accept_antagonist,antagonist,0,tier_1,True,True,False,machine_curated_computational_audit,deterministic_evidence_rules,False,False,1 qualifying activity row(s) link an explicit human A2A functional antagonist direction to 1 traceable primary publication(s).,1,1,23172720,CHEMBL4814789,CHEMBL4813923,https://doi.org/10.1016/j.ejmech.2020.113040,Antagonist activity at human A2A expressed in human HEK293 cells assessed as reduction in cAMP production preincubated for 10 mins followed by NECA stimulation and measured after 30 mins by micro plate reader method,2026-09-10T12:57:45.686948+00:00,a2a-computational-curation-v1.3
CHEMBL3335523,CHEMBL3335523,5,agonist,accept_agonist,agonist,1,tier_1,True,True,False,machine_curated_computational_audit,deterministic_evidence_rules,False,False,1 qualifying activity row(s) link an explicit human A2A functional agonist direction to 1 traceable primary publication(s).,1,1,15114638,CHEMBL3390256,CHEMBL3352600,https://doi.org/10.1021/ml5002486,Agonist activity at human adenosine A2a receptor expressed in CHO cells assessed as stimulation of cAMP formation after 24 hrs,2026-09-10T12:57:45.686984+00:00,a2a-computational-curation-v1.3
CHEMBL4855908,CHEMBL4855908,5,antagonist,accept_antagonist,antagonist,0,tier_1,True,True,False,machine_curated_computational_audit,deterministic_evidence_rules,False,False,1 qualifying activity row(s) link an explicit human A2A functional antagonist direction to 1 traceable primary publication(s).,1,1,23302808,CHEMBL4842298,CHEMBL4840384,https://doi.org/10.1021/acsmedchemlett.1c00620,Antagonist activity at human A2aR expressed in CHO-K1 cells assessed as inhibition of cAMP accumulation preincubated for 30 mins followed by adenosine addition and measured for 30 mins by HTRF assay,2026-09-10T12:57:45.687001+00:00,a2a-computational-curation-v1.3
CHEMBL4858144,CHEMBL4858144,5,antagonist,accept_antagonist,antagonist,0,tier_1,True,True,False,machine_curated_computational_audit,deterministic_evidence_rules,False,False,1 qualifying activity row(s) link an explicit human A2A functional antagonist direction to 1 traceable primary publication(s).,1,1,23302803,CHEMBL4842298,CHEMBL4840384,https://doi.org/10.1021/acsmedchemlett.1c00620,Antagonist activity at human A2aR expressed in CHO-K1 cells assessed as inhibition of cAMP accumulation preincubated for 30 mins followed by adenosine addition and measured for 30 mins by HTRF assay,2026-09-10T12:57:45.687019+00:00,a2a-computational-curation-v1.3
CHEMBL336555,CHEMBL336555,5,agonist,accept_agonist,agonist,1,tier_1,True,True,False,machine_curated_computational_audit,deterministic_evidence_rules,False,False,1 qualifying activity row(s) link an explicit human A2A functional agonist direction to 1 traceable primary publication(s).,1,1,24781690,CHEMBL5129738,CHEMBL5126601,https://doi.org/10.1021/acsmedchemlett.2c00099,Agonist activity at human adenosine A2A receptor expressed in HEK293T cells assessed as stimulation of cAMP accumulation by GloSensor cAMP accumulation assay,2026-09-10T12:57:45.687038+00:00,a2a-computational-curation-v1.3
CHEMBL486162,CHEMBL486162,5,antagonist,accept_antagonist,antagonist,0,tier_1,True,True,False,machine_curated_computational_audit,deterministic_evidence_rules,False,False,1 qualifying activity row(s) link an explicit human A2A functional antagonist direction to 1 traceable primary publication(s).,1,1,2399573,CHEMBL950440,CHEMBL1152277,https://doi.org/10.1021/jm800851u,Antagonist activity at human adenosine A2A receptor expressed in CHO cells assessed as inhibition of CGS-21680-induced cAMP production,2026-09-10T12:57:45.687061+00:00,a2a-computational-curation-v1.3
CHEMBL4862010,CHEMBL4862010,5,antagonist,accept_antagonist,antagonist,0,tier_1,True,True,False,machine_curated_computational_audit,deterministic_evidence_rules,False,False,1 qualifying activity row(s) link an explicit human A2A functional antagonist direction to 1 traceable primary publication(s).,1,1,23302804,CHEMBL4842298,CHEMBL4840384,https://doi.org/10.1021/acsmedchemlett.1c00620,Antagonist activity at human A2aR expressed in CHO-K1 cells assessed as inhibition of cAMP accumulation preincubated for 30 mins followed by adenosine addition and measured for 30 mins by HTRF assay,2026-09-10T12:57:45.687078+00:00,a2a-computational-curation-v1.3
CHEMBL4865474,CHEMBL4865474,5,antagonist,accept_antagonist,antagonist,0,tier_1,True,True,False,machine_curated_computational_audit,deterministic_evidence_rules,False,False,1 qualifying activity row(s) link an explicit human A2A functional antagonist direction to 1 traceable primary publication(s).,1,1,23302807,CHEMBL4842298,CHEMBL4840384,https://doi.org/10.1021/acsmedchemlett.1c00620,Antagonist activity at human A2aR expressed in CHO-K1 cells assessed as inhibition of cAMP accumulation preincubated for 30 mins followed by adenosine addition and measured for 30 mins by HTRF assay,2026-09-10T12:57:45.687096+00:00,a2a-computational-curation-v1.3
CHEMBL3414573,CHEMBL3414573,5,agonist,accept_agonist,agonist,1,tier_1,True,True,False,machine_curated_computational_audit,deterministic_evidence_rules,False,False,1 qualifying activity row(s) link an explicit human A2A functional agonist direction to 1 traceable primary publication(s).,1,1,15210160,CHEMBL3419486,CHEMBL3414558,https://doi.org/10.1021/acs.jmedchem.5b00215,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,2026-09-10T12:57:45.687118+00:00,a2a-computational-curation-v1.3
CHEMBL487554,CHEMBL487554,5,antagonist,accept_antagonist,antagonist,0,tier_1,True,True,False,machine_curated_computational_audit,deterministic_evidence_rules,False,False,1 qualifying activity row(s) link an explicit human A2A functional antagonist direction to 1 traceable primary publication(s).,1,1,2399553,CHEMBL950440,CHEMBL1152277,https://doi.org/10.1021/jm800851u,Antagonist activity at human adenosine A2A receptor expressed in CHO cells assessed as inhibition of CGS-21680-induced cAMP production,2026-09-10T12:57:45.687141+00:00,a2a-computational-curation-v1.3
CHEMBL4954712,CHEMBL4954712,5,antagonist,accept_antagonist,antagonist,0,tier_1,True,True,False,machine_curated_computational_audit,deterministic_evidence_rules,False,False,1 qualifying activity row(s) link an explicit human A2A functional antagonist direction to 1 traceable primary publication(s).,1,1,25517310,CHEMBL5336575,CHEMBL5335785,https://doi.org/10.1016/j.ejmech.2023.115419,Antagonist activity at human A2AR expressed in Flp-In-CHO cells assessed as NECA-mediated cAMP accumulation by measuring equilibrium dissociation constant incubated for 30 to 60 mins followed by NECA addition measured after 30 mins by LANCE cAMP assay,2026-09-10T12:57:45.687162+00:00,a2a-computational-curation-v1.3
CHEMBL3416776,CHEMBL3416776,5,agonist,accept_agonist,agonist,1,tier_1,True,True,False,machine_curated_computational_audit,deterministic_evidence_rules,False,False,1 qualifying activity row(s) link an explicit human A2A functional agonist direction to 1 traceable primary publication(s).,1,1,15210102,CHEMBL3419486,CHEMBL3414558,https://doi.org/10.1021/acs.jmedchem.5b00215,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,2026-09-10T12:57:45.687184+00:00,a2a-computational-curation-v1.3
CHEMBL5069652,CHEMBL5069652,5,antagonist,accept_antagonist,antagonist,0,tier_1,True,True,False,machine_curated_computational_audit,deterministic_evidence_rules,False,False,1 qualifying activity row(s) link an explicit human A2A functional antagonist direction to 1 traceable primary publication(s).,1,1,24422794,CHEMBL5049262,CHEMBL5046288,https://doi.org/10.1021/acs.jmedchem.1c02199,Antagonist activity at human A2aR expressed in HEK293 cells assessed as reduction in cAMP production incubated for 60 mins by ultra LANCE cAMP detection assay,2026-09-10T12:57:45.687204+00:00,a2a-computational-curation-v1.3
CHEMBL5072377,CHEMBL5072377,5,antagonist,accept_antagonist,antagonist,0,tier_1,True,True,False,machine_curated_computational_audit,deterministic_evidence_rules,False,False,1 qualifying activity row(s) link an explicit human A2A functional antagonist direction to 1 traceable primary publication(s).,1,1,24422792,CHEMBL5049262,CHEMBL5046288,https://doi.org/10.1021/acs.jmedchem.1c02199,Antagonist activity at human A2aR expressed in HEK293 cells assessed as reduction in cAMP production incubated for 60 mins by ultra LANCE cAMP detection assay,2026-09-10T12:57:45.687225+00:00,a2a-computational-curation-v1.3
CHEMBL5074910,CHEMBL5074910,5,antagonist,accept_antagonist,antagonist,0,tier_1,True,True,False,machine_curated_computational_audit,deterministic_evidence_rules,False,False,1 qualifying activity row(s) link an explicit human A2A functional antagonist direction to 1 traceable primary publication(s).,1,1,24422741,CHEMBL5049262,CHEMBL5046288,https://doi.org/10.1021/acs.jmedchem.1c02199,Antagonist activity at human A2aR expressed in HEK293 cells assessed as reduction in cAMP production incubated for 60 mins by ultra LANCE cAMP detection assay,2026-09-10T12:57:45.687247+00:00,a2a-computational-curation-v1.3
CHEMBL3416777,CHEMBL3416777,5,agonist,accept_agonist,agonist,1,tier_1,True,True,False,machine_curated_computational_audit,deterministic_evidence_rules,False,False,1 qualifying activity row(s) link an explicit human A2A functional agonist direction to 1 traceable primary publication(s).,1,1,15210101,CHEMBL3419486,CHEMBL3414558,https://doi.org/10.1021/acs.jmedchem.5b00215,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,2026-09-10T12:57:45.687269+00:00,a2a-computational-curation-v1.3
CHEMBL5075422,CHEMBL5075422,5,antagonist,accept_antagonist,antagonist,0,tier_1,True,True,False,machine_curated_computational_audit,deterministic_evidence_rules,False,False,1 qualifying activity row(s) link an explicit human A2A functional antagonist direction to 1 traceable primary publication(s).,1,1,24410665,CHEMBL5046040,CHEMBL5042554,https://doi.org/10.1021/acsmedchemlett.1c00599,Antagonist activity at human recombinant adenosine A2A receptor transfected in HEK293 cells co-transfected with Galpha15/16 assessed as intracellular calcium change incubated for 10 mins by microplate reader method,2026-09-10T12:57:45.687294+00:00,a2a-computational-curation-v1.3
CHEMBL5076939,CHEMBL5076939,5,antagonist,accept_antagonist,antagonist,0,tier_1,True,True,False,machine_curated_computational_audit,deterministic_evidence_rules,False,False,1 qualifying activity row(s) link an explicit human A2A functional antagonist direction to 1 traceable primary publication(s).,1,1,24422744,CHEMBL5049262,CHEMBL5046288,https://doi.org/10.1021/acs.jmedchem.1c02199,Antagonist activity at human A2aR expressed in HEK293 cells assessed as reduction in cAMP production incubated for 60 mins by ultra LANCE cAMP detection assay,2026-09-10T12:57:45.687315+00:00,a2a-computational-curation-v1.3
CHEMBL3416778,CHEMBL3416778,5,agonist,accept_agonist,agonist,1,tier_1,True,True,False,machine_curated_computational_audit,deterministic_evidence_rules,False,False,1 qualifying activity row(s) link an explicit human A2A functional agonist direction to 1 traceable primary publication(s).,1,1,15210100,CHEMBL3419486,CHEMBL3414558,https://doi.org/10.1021/acs.jmedchem.5b00215,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,2026-09-10T12:57:45.687336+00:00,a2a-computational-curation-v1.3
CHEMBL5077642,CHEMBL5077642,5,antagonist,accept_antagonist,antagonist,0,tier_1,True,True,False,machine_curated_computational_audit,deterministic_evidence_rules,False,False,1 qualifying activity row(s) link an explicit human A2A functional antagonist direction to 1 traceable primary publication(s).,1,1,24422793,CHEMBL5049262,CHEMBL5046288,https://doi.org/10.1021/acs.jmedchem.1c02199,Antagonist activity at human A2aR expressed in HEK293 cells assessed as reduction in cAMP production incubated for 60 mins by ultra LANCE cAMP detection assay,2026-09-10T12:57:45.687357+00:00,a2a-computational-curation-v1.3
CHEMBL5078181,CHEMBL5078181,5,antagonist,accept_antagonist,antagonist,0,tier_1,True,True,False,machine_curated_computational_audit,deterministic_evidence_rules,False,False,1 qualifying activity row(s) link an explicit human A2A functional antagonist direction to 1 traceable primary publication(s).,1,1,24422748,CHEMBL5049262,CHEMBL5046288,https://doi.org/10.1021/acs.jmedchem.1c02199,Antagonist activity at human A2aR expressed in HEK293 cells assessed as reduction in cAMP production incubated for 60 mins by ultra LANCE cAMP detection assay,2026-09-10T12:57:45.687377+00:00,a2a-computational-curation-v1.3
CHEMBL3416810,CHEMBL3416810,5,agonist,accept_agonist,agonist,1,tier_1,True,True,False,machine_curated_computational_audit,deterministic_evidence_rules,False,False,1 qualifying activity row(s) link an explicit human A2A functional agonist direction to 1 traceable primary publication(s).,1,1,15210275,CHEMBL3419486,CHEMBL3414558,https://doi.org/10.1021/acs.jmedchem.5b00215,Agonist activity at human adenosine A2A receptor expressed in CHO cells assessed as stimulation of [3H]cAMP levels by scintillation counting method,2026-09-10T12:57:45.687399+00:00,a2a-computational-curation-v1.3
CHEMBL5079295,CHEMBL5079295,5,antagonist,accept_antagonist,antagonist,0,tier_1,True,True,False,machine_curated_computational_audit,deterministic_evidence_rules,False,False,1 qualifying activity row(s) link an explicit human A2A functional antagonist direction to 1 traceable primary publication(s).,1,1,24422796,CHEMBL5049262,CHEMBL5046288,https://doi.org/10.1021/acs.jmedchem.1c02199,Antagonist activity at human A2aR expressed in HEK293 cells assessed as reduction in cAMP production incubated for 60 mins by ultra LANCE cAMP detection assay,2026-09-10T12:57:45.687419+00:00,a2a-computational-curation-v1.3
CHEMBL5080005,CHEMBL5080005,5,antagonist,accept_antagonist,antagonist,0,tier_1,True,True,False,machine_curated_computational_audit,deterministic_evidence_rules,False,False,1 qualifying activity row(s) link an explicit human A2A functional antagonist direction to 1 traceable primary publication(s).,1,1,24422787,CHEMBL5049262,CHEMBL5046288,https://doi.org/10.1021/acs.jmedchem.1c02199,Antagonist activity at human A2aR expressed in HEK293 cells assessed as reduction in cAMP production incubated for 60 mins by ultra LANCE cAMP detection assay,2026-09-10T12:57:45.687440+00:00,a2a-computational-curation-v1.3
CHEMBL5081971,CHEMBL5081971,5,antagonist,accept_antagonist,antagonist,0,tier_1,True,True,False,machine_curated_computational_audit,deterministic_evidence_rules,False,False,1 qualifying activity row(s) link an explicit human A2A functional antagonist direction to 1 traceable primary publication(s).,1,1,24422765,CHEMBL5049262,CHEMBL5046288,https://doi.org/10.1021/acs.jmedchem.1c02199,Antagonist activity at human A2aR expressed in HEK293 cells assessed as reduction in cAMP production incubated for 60 mins by ultra LANCE cAMP detection assay,2026-09-10T12:57:45.687461+00:00,a2a-computational-curation-v1.3
CHEMBL388509,CHEMBL388509,5,agonist,accept_agonist,agonist,1,tier_1,True,True,False,machine_curated_computational_audit,deterministic_evidence_rules,False,False,1 qualifying activity row(s) link an explicit human A2A functional agonist direction to 1 traceable primary publication(s).,1,1,1901985,CHEMBL889385,CHEMBL1145382,https://doi.org/10.1021/jm060947x,Agonist activity at adenosine A2A receptor in SH-SY5Y cells assessed as CGS-induced intracellular cAMP production at 50 uM,2026-09-10T12:57:45.687478+00:00,a2a-computational-curation-v1.3
CHEMBL5083868,CHEMBL5083868,5,antagonist,accept_antagonist,antagonist,0,tier_1,True,True,False,machine_curated_computational_audit,deterministic_evidence_rules,False,False,1 qualifying activity row(s) link an explicit human A2A functional antagonist direction to 1 traceable primary publication(s).,1,1,24422749,CHEMBL5049262,CHEMBL5046288,https://doi.org/10.1021/acs.jmedchem.1c02199,Antagonist activity at human A2aR expressed in HEK293 cells assessed as reduction in cAMP production incubated for 60 mins by ultra LANCE cAMP detection assay,2026-09-10T12:57:45.687499+00:00,a2a-computational-curation-v1.3
